temp,humidity,wind_speed,pressure,aqi,country,city1,city2,date
13,67,35.9,1009,46,Australia,New South Wales,Yagoona,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Woollahra,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Woolgoolga,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Wollstonecraft,2020-05-23T12:00:00.000Z
12,92,15.4,1008,9,Australia,New South Wales,Windale,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Woronora Heights,2020-05-23T12:00:00.000Z
13,72,2.6,1007,83,Australia,New South Wales,Westmead,2020-05-23T12:00:00.000Z
14,68,13.0,1014,21,Australia,New South Wales,West Wollongong,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,West Ryde,2020-05-23T12:00:00.000Z
13,72,27.7,1009,83,Australia,New South Wales,West Pennant,2020-05-23T12:00:00.000Z
5,100,8.7,1015,21,Australia,New South Wales,West Albury,2020-05-23T12:00:00.000Z
13,100,12.4,1009,76,Australia,New South Wales,Werrington Downs,2020-05-23T12:00:00.000Z
9,76,26.7,1014,13,Australia,New South Wales,Wellington,2020-05-23T12:00:00.000Z
13,100,12.6,1009,76,Australia,New South Wales,Werrington County,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Waratah,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Wareemba,2020-05-23T12:00:00.000Z
13,73,5.1,1009,25,Australia,New South Wales,Wahroonga,2020-05-23T12:00:00.000Z
11,71,15.1,1009,5,Australia,New South Wales,Ulladulla,2020-05-23T12:00:00.000Z
11,87,15.1,1009,5,Australia,New South Wales,Tweed Heads West,2020-05-23T12:00:00.000Z
14,70,2.6,1007,9,Australia,New South Wales,Umina,2020-05-23T12:00:00.000Z
6,85,7.2,1015,13,Australia,New South Wales,Tumut,2020-05-23T12:00:00.000Z
14,76,10.3,1008,9,Australia,New South Wales,Tuggerawong,2020-05-23T12:00:00.000Z
14,77,10.3,1008,9,Australia,New South Wales,Tumbi Vmbi,2020-05-23T12:00:00.000Z
12,92,15.4,1008,9,Australia,New South Wales,Tingira Heights,2020-05-23T12:00:00.000Z
11,87,44.6,1009,9,Australia,New South Wales,Tighes Hill,2020-05-23T12:00:00.000Z
12,92,15.4,1009,9,Australia,New South Wales,Toronto,2020-05-23T12:00:00.000Z
11,87,44.6,1009,9,Australia,New South Wales,The Junction,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Toormina,2020-05-23T12:00:00.000Z
13,81,22.5,1005,83,Australia,New South Wales,Toongabbie,2020-05-23T12:00:00.000Z
11,54,35.9,1010,13,Australia,Queensland,Zillmere,2020-05-23T12:00:00.000Z
14,76,10.3,1008,9,Australia,New South Wales,The Entrance,2020-05-23T12:00:00.000Z
13,77,26.9,1007,83,Australia,New South Wales,Telopea,2020-05-23T12:00:00.000Z
13,62,23.8,1008,5,Australia,New South Wales,Taree,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Summer Hill,2020-05-23T12:00:00.000Z
7,96,10.6,1008,13,Australia,New South Wales,Young,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Strathfield South,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,St Leonards,2020-05-23T12:00:00.000Z
13,78,15.4,1008,76,Australia,New South Wales,St Clair,2020-05-23T12:00:00.000Z
13,72,30.3,1009,25,Australia,New South Wales,South Turramurra,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Strathfield,2020-05-23T12:00:00.000Z
8,75,18.0,1013,13,Australia,New South Wales,Springvale,2020-05-23T12:00:00.000Z
9,87,20.9,1013,9,Australia,New South Wales,South Tamworth,2020-05-23T12:00:00.000Z
13,100,20.1,1009,83,Australia,New South Wales,Stanhope Gardens,2020-05-23T12:00:00.000Z
12,100,9.7,1009,29,Australia,New South Wales,South Windsor,2020-05-23T12:00:00.000Z
11,58,15.1,1009,5,Australia,New South Wales,South Grafton,2020-05-23T12:00:00.000Z
5,100,8.7,1015,21,Australia,New South Wales,South Albury,2020-05-23T12:00:00.000Z
12,100,11.4,1009,25,Australia,New South Wales,Scheyville,2020-05-23T12:00:00.000Z
14,68,13.0,1014,17,Australia,New South Wales,Shellharbour Village,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,South Coogee,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Sawtell,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Rutherford,2020-05-23T12:00:00.000Z
13,100,17.4,1009,83,Australia,New South Wales,Rouse Hill,2020-05-23T12:00:00.000Z
13,100,15.1,1009,83,Australia,New South Wales,Riverstone,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Roselands,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Roseville Chase,2020-05-23T12:00:00.000Z
12,100,7.4,1009,29,Australia,New South Wales,Richmond,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Revesby,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Rhodes,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Regents Park,2020-05-23T12:00:00.000Z
12,92,15.4,1009,9,Australia,New South Wales,Redhead,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Raymond Terrace,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Raworth,2020-05-23T12:00:00.000Z
11,92,15.4,1008,9,Australia,New South Wales,Rankin Park,2020-05-23T12:00:00.000Z
13,92,15.4,1009,9,Australia,New South Wales,Rathmines,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Redfern,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Ramsgate Beach,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Randwick,2020-05-23T12:00:00.000Z
9,87,20.9,1013,9,Australia,New South Wales,Quirindi,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Ramsgate,2020-05-23T12:00:00.000Z
8,70,50.4,1012,17,Australia,New South Wales,Queanbeyan,2020-05-23T12:00:00.000Z
13,100,18.2,1009,83,Australia,New South Wales,Quakers Hill,2020-05-23T12:00:00.000Z
13,55,5.1,1008,46,Australia,New South Wales,Prestons,2020-05-23T12:00:00.000Z
13,70,7.7,1020,25,Australia,New South Wales,Pymble,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Punchbowl,2020-05-23T12:00:00.000Z
10,87,15.1,1009,5,Australia,New South Wales,Pottsville Beach,2020-05-23T12:00:00.000Z
14,66,5.1,1008,5,Australia,New South Wales,Port Macquarie,2020-05-23T12:00:00.000Z
12,87,56.8,1009,9,Australia,New South Wales,Port Stephens,2020-05-23T12:00:00.000Z
6,87,16.6,1009,9,Australia,New South Wales,Portland,2020-05-23T12:00:00.000Z
14,68,13.0,1014,17,Australia,New South Wales,Port Kembla,2020-05-23T12:00:00.000Z
14,70,2.6,1007,9,Australia,New South Wales,Point Clare,2020-05-23T12:00:00.000Z
12,100,10.3,1009,25,Australia,New South Wales,Pitt Town,2020-05-23T12:00:00.000Z
13,73,15.4,1008,25,Australia,New South Wales,Picton,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Point Piper,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Penshurst,2020-05-23T12:00:00.000Z
13,100,13.4,1009,76,Australia,New South Wales,Penrith,2020-05-23T12:00:00.000Z
9,87,20.9,1013,9,Australia,New South Wales,Phillip,2020-05-23T12:00:00.000Z
13,73,5.1,1009,25,Australia,New South Wales,Pennant Hills,2020-05-23T12:00:00.000Z
6,90,9.7,1012,9,Australia,New South Wales,Perthville,2020-05-23T12:00:00.000Z
9,76,26.7,1014,13,Australia,New South Wales,Peak Hill,2020-05-23T12:00:00.000Z
13,72,2.6,1007,83,Australia,New South Wales,Parramatta,2020-05-23T12:00:00.000Z
9,83,10.1,1012,13,Australia,New South Wales,Parkes,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Peakhurst,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Padstow,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Paddington,2020-05-23T12:00:00.000Z
14,70,2.6,1009,9,Australia,New South Wales,Palm Beach,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Oyster Bay,2020-05-23T12:00:00.000Z
13,62,23.8,1008,5,Australia,New South Wales,Old Bar,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Oatley,2020-05-23T12:00:00.000Z
13,78,15.9,1008,25,Australia,New South Wales,Oakdale,2020-05-23T12:00:00.000Z
13,71,15.1,1009,9,Australia,New South Wales,Nowra,2020-05-23T12:00:00.000Z
13,77,23.8,1007,83,Australia,New South Wales,Northmead,2020-05-23T12:00:00.000Z
8,73,21.7,1015,13,Australia,New South Wales,Nyngan,2020-05-23T12:00:00.000Z
6,87,16.1,1009,9,Australia,New South Wales,Oberon,2020-05-23T12:00:00.000Z
13,73,7.7,1009,25,Australia,New South Wales,North Turramurra,2020-05-23T12:00:00.000Z
13,72,28.2,1009,25,Australia,New South Wales,North Wahroonga,2020-05-23T12:00:00.000Z
14,66,5.1,1008,5,Australia,New South Wales,North Shore,2020-05-23T12:00:00.000Z
14,72,41.5,1012,25,Australia,New South Wales,North Manly,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,North Sydney,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,North Lambton,2020-05-23T12:00:00.000Z
13,62,23.8,1008,5,Australia,New South Wales,North Haven,2020-05-23T12:00:00.000Z
14,69,15.4,1009,17,Australia,New South Wales,North Curl Curl,2020-05-23T12:00:00.000Z
14,69,15.4,1009,17,Australia,New South Wales,North Narrabeen,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,North Bondi,2020-05-23T12:00:00.000Z
13,72,29.5,1009,25,Australia,New South Wales,North Epping,2020-05-23T12:00:00.000Z
14,77,10.3,1007,9,Australia,New South Wales,Noraville,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Newtown,2020-05-23T12:00:00.000Z
10,62,33.0,1009,5,Australia,New South Wales,Nimbin,2020-05-23T12:00:00.000Z
14,70,2.6,1009,9,Australia,New South Wales,Newport,2020-05-23T12:00:00.000Z
4,100,8.7,1015,21,Australia,New South Wales,North Albury,2020-05-23T12:00:00.000Z
13,72,28.5,1009,25,Australia,New South Wales,Normanhurst,2020-05-23T12:00:00.000Z
22,46,77.6,1007,68,Azerbaijan,Tartar Rayon,Terter,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,New Lambton Heights,2020-05-23T12:00:00.000Z
11,92,15.4,1009,9,Australia,New South Wales,New Lambton,2020-05-23T12:00:00.000Z
12,87,56.8,1009,9,Australia,New South Wales,Nelson Bay,2020-05-23T12:00:00.000Z
10,76,26.7,1014,13,Australia,New South Wales,Narromine,2020-05-23T12:00:00.000Z
14,69,15.4,1009,25,Australia,New South Wales,Narraweena,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Neutral Bay,2020-05-23T12:00:00.000Z
14,65,15.4,1009,5,Australia,New South Wales,Narooma,2020-05-23T12:00:00.000Z
14,69,15.4,1009,17,Australia,New South Wales,Narrabeen,2020-05-23T12:00:00.000Z
13,73,15.4,1008,55,Australia,New South Wales,Narellan Vale,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Nana Glen,2020-05-23T12:00:00.000Z
13,73,15.4,1008,55,Australia,New South Wales,Narellan,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Nambucca,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Nambucca Heads,2020-05-23T12:00:00.000Z
13,70,2.6,1007,9,Australia,New South Wales,Narara,2020-05-23T12:00:00.000Z
9,87,15.1,1009,5,Australia,New South Wales,Murwillumbah,2020-05-23T12:00:00.000Z
7,92,4.5,1013,9,Australia,New South Wales,Murrumbateman,2020-05-23T12:00:00.000Z
13,62,23.8,1008,5,Australia,New South Wales,Nabiac,2020-05-23T12:00:00.000Z
6,87,20.9,1015,9,Australia,New South Wales,Mulwala,2020-05-23T12:00:00.000Z
22,46,77.6,1007,66,Azerbaijan,Tartar Rayon,Martakert,2020-05-23T12:00:00.000Z
14,67,10.3,1014,17,Australia,New South Wales,Mount Saint Thomas,2020-05-23T12:00:00.000Z
8,100,15.1,1012,9,Australia,New South Wales,Mudgee,2020-05-23T12:00:00.000Z
13,78,15.4,1008,76,Australia,New South Wales,Mulgoa,2020-05-23T12:00:00.000Z
14,68,18.2,1014,21,Australia,New South Wales,Mount Ousley,2020-05-23T12:00:00.000Z
14,68,18.2,1014,21,Australia,New South Wales,Mount Keira,2020-05-23T12:00:00.000Z
13,100,16.6,1009,76,Australia,New South Wales,Mount Druitt,2020-05-23T12:00:00.000Z
13,78,7.7,1012,25,Australia,New South Wales,Mount Colah,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Mosman,2020-05-23T12:00:00.000Z
14,58,10.3,1009,5,Australia,New South Wales,Moruya,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Mortdale,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Moonee Beach,2020-05-23T12:00:00.000Z
14,71,15.1,1009,9,Australia,New South Wales,Moss Vale,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Monterey,2020-05-23T12:00:00.000Z
6,99,15.3,1010,17,Australia,New South Wales,Molong,2020-05-23T12:00:00.000Z
14,68,13.0,1014,17,Australia,New South Wales,Mittagong,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Miranda,2020-05-23T12:00:00.000Z
11,71,15.1,1009,5,Australia,New South Wales,Milton,2020-05-23T12:00:00.000Z
9,89,2.6,1016,9,Australia,New South Wales,Moama,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Milsons Point,2020-05-23T12:00:00.000Z
14,55,2.6,1008,46,Australia,New South Wales,Miller,2020-05-23T12:00:00.000Z
6,100,16.1,1012,21,Australia,New South Wales,Millthorpe,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Milperra,2020-05-23T12:00:00.000Z
13,76,33.0,1011,9,Australia,New South Wales,Merimbula,2020-05-23T12:00:00.000Z
13,72,2.6,1007,83,Australia,New South Wales,Merrylands,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Merewether Heights,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Menai,2020-05-23T12:00:00.000Z
8,90,17.4,1013,9,Australia,New South Wales,Merriwa,2020-05-23T12:00:00.000Z
12,87,56.8,1009,9,Australia,New South Wales,Medowie,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Mayfield,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Matraville,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Mayfield West,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Mascot,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Marrickville,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Marsfield,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Maroubra,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Manly,2020-05-23T12:00:00.000Z
14,68,18.2,1014,21,Australia,New South Wales,Mangerton,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Malabar,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Maitland,2020-05-23T12:00:00.000Z
13,70,7.7,1020,25,Australia,New South Wales,Macquarie Park,2020-05-23T12:00:00.000Z
14,70,2.6,1007,9,Australia,New South Wales,Macmasters Beach,2020-05-23T12:00:00.000Z
11,58,15.1,1009,5,Australia,New South Wales,Maclean,2020-05-23T12:00:00.000Z
13,58,26.7,1008,5,Australia,New South Wales,Macksville,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Lugarno,2020-05-23T12:00:00.000Z
14,77,10.3,1008,9,Australia,New South Wales,Long Jetty,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Lorn,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Loftus,2020-05-23T12:00:00.000Z
13,55,5.1,1008,46,Australia,New South Wales,Liverpool,2020-05-23T12:00:00.000Z
13,77,10.3,1008,9,Australia,New South Wales,Little Jilliby,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Longueville,2020-05-23T12:00:00.000Z
6,87,16.4,1009,9,Australia,New South Wales,Lithgow,2020-05-23T12:00:00.000Z
10,62,33.0,1009,5,Australia,New South Wales,Lismore,2020-05-23T12:00:00.000Z
13,88,13.0,1010,9,Australia,New South Wales,Lisarow,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Lindfield,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Lilyfield,2020-05-23T12:00:00.000Z
9,68,19.3,1015,5,Australia,New South Wales,Lightning Ridge,2020-05-23T12:00:00.000Z
13,67,35.9,1009,83,Australia,New South Wales,Lidcombe,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Lewisham,2020-05-23T12:00:00.000Z
8,87,10.9,1009,21,Australia,New South Wales,Leura,2020-05-23T12:00:00.000Z
13,76,13.0,1010,55,Australia,New South Wales,Leumeah,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Leichhardt,2020-05-23T12:00:00.000Z
8,87,26.7,1015,13,Australia,New South Wales,Leeton,2020-05-23T12:00:00.000Z
10,87,13.8,1009,38,Australia,New South Wales,Lawson,2020-05-23T12:00:00.000Z
4,100,8.7,1015,21,Australia,New South Wales,Lavington,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Lane Cove,2020-05-23T12:00:00.000Z
9,70,33.0,1010,5,Australia,New South Wales,Larnook,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Lambton,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Lane Cove West,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Lakemba,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Lane Cove North,2020-05-23T12:00:00.000Z
11,87,56.8,1009,9,Australia,New South Wales,Largs,2020-05-23T12:00:00.000Z
11,89,15.4,1009,9,Australia,New South Wales,Kurri Kurri,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Kurraba Point,2020-05-23T12:00:00.000Z
8,85,20.0,1015,13,Australia,New South Wales,Lake Cargelligo,2020-05-23T12:00:00.000Z
10,66,20.9,1010,5,Australia,New South Wales,Kyogle,2020-05-23T12:00:00.000Z
14,68,13.0,1014,17,Australia,New South Wales,Lake Illawarra,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Kurnell,2020-05-23T12:00:00.000Z
14,68,18.2,1014,17,Australia,New South Wales,Lake Heights,2020-05-23T12:00:00.000Z
6,75,18.0,1013,13,Australia,New South Wales,Lake Albert,2020-05-23T12:00:00.000Z
11,92,15.4,1009,9,Australia,New South Wales,Kotara,2020-05-23T12:00:00.000Z
14,68,18.2,1014,21,Australia,New South Wales,Koonawarra,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Kirrawee,2020-05-23T12:00:00.000Z
9,87,20.9,1013,9,Australia,New South Wales,Kootingal,2020-05-23T12:00:00.000Z
13,100,13.7,1009,76,Australia,New South Wales,Kingswood Park,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Kogarah,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Kogarah Bay,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Kirribilli,2020-05-23T12:00:00.000Z
14,77,10.3,1008,9,Australia,New South Wales,Kingfisher Shores,2020-05-23T12:00:00.000Z
10,87,15.1,1009,5,Australia,New South Wales,Kingscliff,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Killarney Heights,2020-05-23T12:00:00.000Z
14,69,15.4,1009,9,Australia,New South Wales,Kiama,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Kingsford,2020-05-23T12:00:00.000Z
13,95,19.8,1009,25,Australia,New South Wales,Kenthurst,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Killara,2020-05-23T12:00:00.000Z
14,67,35.9,1009,25,Australia,New South Wales,Kensington,2020-05-23T12:00:00.000Z
13,62,23.8,1008,5,Australia,New South Wales,Kendall,2020-05-23T12:00:00.000Z
13,65,5.1,1008,5,Australia,New South Wales,Kempsey,2020-05-23T12:00:00.000Z
6,90,7.6,1012,9,Australia,New South Wales,Kelso,2020-05-23T12:00:00.000Z
13,100,20.4,1009,83,Australia,New South Wales,Kellyville,2020-05-23T12:00:00.000Z
14,77,10.3,1007,9,Australia,New South Wales,Kanwal,2020-05-23T12:00:00.000Z
13,71,15.1,1009,9,Australia,New South Wales,Kangaroo Valley,2020-05-23T12:00:00.000Z
14,68,18.2,1014,21,Australia,New South Wales,Keiraville,2020-05-23T12:00:00.000Z
6,87,10.5,1009,21,Australia,New South Wales,Katoomba,2020-05-23T12:00:00.000Z
13,67,35.9,1009,25,Australia,New South Wales,Kareela,2020-05-23T12:00:00.000Z
7,91,10.3,1010,9,Australia,New South Wales,Kandos,2020-05-23T12:00:00.000Z
6,75,18.0,1013,13,Australia,New South Wales,Junee,2020-05-23T12:00:00.000Z
4,100,8.7,1015,21,Australia,New South Wales,Jindera,2020-05-23T12:00:00.000Z
11,89,5.1,1008,9,Australia,New South Wales,Kahibah,2020-05-23T12:00:00.000Z
5,93,59.7,1013,13,Australia,New South Wales,Jindabyne,2020-05-23T12:00:00.000Z
12,92,15.4,1008,9,Australia,New South Wales,Jewells,2020-05-23T12:00:00.000Z
13,67,35.9,1009,46,Australia,New South Wales,Jannali,2020-05-23T12:00:00.000Z
14,68,13.0,1014,9,Australia,New South Wales,Jamberoo,2020-05-23T12:00:00.000Z
6,82,7.7,1013,5,Australia,New South Wales,Inverell,2020-05-23T12:00:00.000Z
13,77,10.3,1007,9,Australia,New South Wales,Jilliby,2020-05-23T12:00:00.000Z
13,76,5.1,1010,46,Australia,New South Wales,Ingleburn,2020-05-23T12:00:00.000Z
14,70,2.6,1009,25,Australia,New South Wales,Ingleside,2020-05-23T12:00:00.000Z
